listing_url,asking_price_in_usd,expensas_in_ars,latitude,longitude,google_maps,photos,whatsapp,published_on,disposición,luminoso,orientación,superficietotal,superficiecubierta,ambientes,baño,antigüedad,permitemascotas,dormitorio,toilette,aptocrédito,aptoprofesional,cantidadplantas,parrilla,usocomercial,departamentosporpiso,cantidadpisosenedificio,accesoparapersonasconmovilidadreducida,ambiente,solarium,superficiesemicubiertam²,dormitorios,cochera,gimnasio,pileta,baños,coberturacochera,hidromasaje,cocheras,toilettes,frentedelterrenomts,largodelterrenomts,cantidaddedepartamentos,saladejuegos,promotiondescription,tipoderubro,cantidaddeascensores,cantidaddelocalescomerciales,user_views,days,views_per_day,usd_per_m2
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-luminoso-monoambiente-villa-crespo-cocina-52873419.html,58000,16000.0,-34.594293,-58.441606,"https://maps.google.com/?q=-34.594293,-58.441606","['https://imgar.zonapropcdn.com/avisos/1/00/52/87/34/19/1200x1200/1893870196.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/34/19/1200x1200/1893870197.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/34/19/1200x1200/1893870198.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/34/19/1200x1200/1893870201.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/34/19/1200x1200/1893870195.jpg']",,25-01-2024,Lateral,,,25,25,,1,43,,,,,,1,,,,,,1,,0,,,,,,,,,,,,,,,,,,28,35,0,2320.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-departamento-3-ambientes-en-barrio-norte-53030457.html,129000,60000.0,-34.5954064,-58.3977692,"https://maps.google.com/?q=-34.5954064,-58.3977692","['https://imgar.zonapropcdn.com/avisos/1/00/53/03/04/57/1200x1200/1897309473.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/04/57/1200x1200/1897309479.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/04/57/1200x1200/1897309482.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/04/57/1200x1200/1897309476.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/04/57/1200x1200/1897309468.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/04/57/1200x1200/1897309481.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/04/57/1200x1200/1897309470.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/04/57/1200x1200/1897309465.jpg']",54969929928,03-02-2024,,,,55,55,3,1,40,,,,Apto crédito,,,,,,,,,,,2,,,,,,,,,,,,,,,,,28,6,4,2345.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-divino-monoambiente-34-m-sup2--baulera-reciclado-a-53013391.html,89900,20000.0,-34.5907394,-58.4134575,"https://maps.google.com/?q=-34.5907394,-58.4134575","['https://imgar.zonapropcdn.com/avisos/1/00/53/01/33/91/1200x1200/1896944213.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/33/91/1200x1200/1896944204.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/33/91/1200x1200/1896944207.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/33/91/1200x1200/1896944201.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/33/91/1200x1200/1896944192.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/33/91/1200x1200/1896944209.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/33/91/1200x1200/1896944197.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/33/91/1200x1200/1896944208.jpg']",5491155788299,07-02-2024,Contrafrente,,,34,34,,1,45,,,,,,1,,,,10,,,,,,,,,,,,,,,,,,,,,,28,8,3,2644.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-2-ambientes-palermo-hollywood-ideal-renta-53019941.html,125000,27000.0,-34.585553,-58.441248,"https://maps.google.com/?q=-34.585553,-58.441248","['https://imgar.zonapropcdn.com/avisos/1/00/53/01/99/41/1200x1200/1897081077.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/99/41/1200x1200/1897081076.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/99/41/1200x1200/1897081070.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/99/41/1200x1200/1897081068.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/99/41/1200x1200/1897081069.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/99/41/1200x1200/1897081073.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/99/41/1200x1200/1897081063.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/99/41/1200x1200/1897081066.jpg']",,01-02-2024,Frente,,,38,38,2,1,3,,1,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,29,7,4,3289.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-monoambiente-en-venta-1-bano-cochera-52906254.html,95000,49900.0,-34.5798882,-58.4236483,"https://maps.google.com/?q=-34.5798882,-58.4236483","['https://imgar.zonapropcdn.com/avisos/1/00/52/90/62/54/1200x1200/1896306784.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/62/54/1200x1200/1894575291.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/62/54/1200x1200/1894575292.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/62/54/1200x1200/1894575294.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/62/54/1200x1200/1894575293.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/62/54/1200x1200/1894575289.jpg']",5492213588285,29-01-2024,Contrafrente,Muy luminoso,NO,30,30,,1,50,,,,Apto crédito,,1,,,,,,1,,0,,1,,,,Cubierta,,,,,,,,,,,,28,29,0,3166.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-ambientes-venta-villa-crespo-52974007.html,90000,45000.0,-34.5922832719,-58.4455235161,"https://maps.google.com/?q=-34.5922832719,-58.4455235161","['https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/07/1200x1200/1896070161.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/07/1200x1200/1896070075.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/07/1200x1200/1896070049.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/07/1200x1200/1896069927.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/07/1200x1200/1896070416.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/07/1200x1200/1896070038.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/07/1200x1200/1896069735.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/07/1200x1200/1896070177.jpg']",5491136922474,24-01-2024,Frente,Muy luminoso,E,39,35,2,1,3,,1,,,,1,,,,,,,,4,,,,,,,,,,,,,,,,,,28,15,1,2307.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-av-san-martin-1700-pont-bleu-departamento-2-amb-52886549.html,118000,0.0,-34.6059273,-58.45354059999999,"https://maps.google.com/?q=-34.6059273,-58.45354059999999","['https://imgar.zonapropcdn.com/avisos/1/00/52/88/65/49/1200x1200/1894153290.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/65/49/1200x1200/1894153280.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/65/49/1200x1200/1894153291.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/65/49/1200x1200/1894153281.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/65/49/1200x1200/1894153301.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/65/49/1200x1200/1894153266.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/65/49/1200x1200/1894153284.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/65/49/1200x1200/1894153293.jpg']",5491151239846,06-02-2024,Frente,Muy luminoso,NE,48,41,2,1,,,1,1,Apto crédito,,1,,,,,,,,7,,,,,,,,,,,,,,,,,,28,33,0,2458.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-palermo-52905197.html,99800,15000.0,-34.5991332,-58.412188,"https://maps.google.com/?q=-34.5991332,-58.412188","['https://imgar.zonapropcdn.com/avisos/1/00/52/90/51/97/1200x1200/1894551845.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/51/97/1200x1200/1894551862.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/51/97/1200x1200/1894551880.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/51/97/1200x1200/1894551878.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/51/97/1200x1200/1894551859.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/51/97/1200x1200/1894551849.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/51/97/1200x1200/1894551876.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/90/51/97/1200x1200/1894551850.jpg']",5491132597493,27-01-2024,Frente,Muy luminoso,,33,30,,1,,,,,,,1,,,,,,1,,3,,,,,,,,,,,,,,,,,,28,29,0,3024.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-2-ambientes-palermo-52860129.html,118500,23000.0,-34.5855161,-58.4430685,"https://maps.google.com/?q=-34.5855161,-58.4430685","['https://imgar.zonapropcdn.com/avisos/1/00/52/86/01/29/1200x1200/1893585109.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/01/29/1200x1200/1893585144.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/01/29/1200x1200/1893585077.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/01/29/1200x1200/1893585131.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/01/29/1200x1200/1893585052.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/01/29/1200x1200/1893585564.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/01/29/1200x1200/1893585475.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/01/29/1200x1200/1893585210.jpg']",5491136817359,02-01-2024,Frente,Muy luminoso,O,51,45,2,1,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,28,37,0,2323.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-1-dormitorio-1-bano-100-53016154.html,105000,9000.0,-34.5923598827,-58.4112267595,"https://maps.google.com/?q=-34.5923598827,-58.4112267595","['https://imgar.zonapropcdn.com/avisos/1/00/53/01/61/54/1200x1200/1897003300.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/61/54/1200x1200/1897003279.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/61/54/1200x1200/1897003288.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/61/54/1200x1200/1897003287.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/61/54/1200x1200/1897003281.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/61/54/1200x1200/1897003280.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/61/54/1200x1200/1897003299.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/01/61/54/1200x1200/1897003291.jpg']",5492213588285,08-02-2024,Contrafrente,Muy luminoso,NE,72,42,2,1,40,,1,,Apto crédito,,1,,,,,,,,30,,,,,,,,,,,,,,,,,,27,8,3,1458.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-apto-profesional-2-ambientes-53032308.html,109200,0.0,-34.5734094,-58.447936,"https://maps.google.com/?q=-34.5734094,-58.447936","['https://imgar.zonapropcdn.com/avisos/1/00/53/03/23/08/1200x1200/1897352677.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/23/08/1200x1200/1897352662.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/23/08/1200x1200/1897352665.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/23/08/1200x1200/1897352673.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/23/08/1200x1200/1897352675.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/23/08/1200x1200/1897352674.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/23/08/1200x1200/1897352670.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/23/08/1200x1200/1897352678.jpg']",5491155777070,06-02-2024,Frente,Muy luminoso,NE,52,44,2,,En construcción,,1,,,,5 o más,,,,,,,,0,,,,,2,,,,,,,,,,,,,28,6,4,2100.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin--al-frente-con-balcon-y-parrilla-muy-luminoso-53038841.html,85000,49000.0,-34.5939847,-58.4436769,"https://maps.google.com/?q=-34.5939847,-58.4436769","['https://imgar.zonapropcdn.com/avisos/1/00/53/03/88/41/1200x1200/1897504884.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/88/41/1200x1200/1897504878.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/88/41/1200x1200/1897504869.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/88/41/1200x1200/1897504877.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/88/41/1200x1200/1897504879.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/88/41/1200x1200/1897504883.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/88/41/1200x1200/1897504881.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/88/41/1200x1200/1897504871.jpg']",5491140796861,05-02-2024,Frente,,,41,36,2,,,,1,,,,,,,3,7,,,,,,,,,2,,,,,,,,,,,,,27,3,9,2073.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-excelente-ambiente-frente-balcon-amenities-super-52915453.html,92000,40000.0,-34.6022664,-58.39457110000001,"https://maps.google.com/?q=-34.6022664,-58.39457110000001","['https://imgar.zonapropcdn.com/avisos/1/00/52/91/54/53/1200x1200/1894789782.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/54/53/1200x1200/1894789785.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/54/53/1200x1200/1894789789.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/54/53/1200x1200/1894789784.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/54/53/1200x1200/1894789780.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/54/53/1200x1200/1894789786.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/54/53/1200x1200/1894796861.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/54/53/1200x1200/1894796860.jpg']",5491156077701,31-01-2024,Frente,Muy luminoso,E,36,32,,1,12,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,26,23,1,2555.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-colegiales-capital-federal-53029824.html,125000,45000.0,-34.559018,-58.459191,"https://maps.google.com/?q=-34.559018,-58.459191","['https://imgar.zonapropcdn.com/avisos/1/00/53/02/98/24/1200x1200/1897295032.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/98/24/1200x1200/1897295004.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/98/24/1200x1200/1897295025.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/98/24/1200x1200/1897295012.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/98/24/1200x1200/1897295011.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/98/24/1200x1200/1897295029.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/98/24/1200x1200/1897295006.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/02/98/24/1200x1200/1897295014.jpg']",5491161118887,05-02-2024,Contrafrente,,O,49,45,3,1,50,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,26,6,4,2551.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-monoambiente-divisible-con-patio-52863943.html,93000,40000.0,-34.56441,-58.4408009,"https://maps.google.com/?q=-34.56441,-58.4408009","['https://imgar.zonapropcdn.com/avisos/resize/1/00/52/86/39/43/1200x1200/1893665531.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/86/39/43/1200x1200/1893665524.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/86/39/43/1200x1200/1893665521.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/86/39/43/1200x1200/1893665534.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/86/39/43/1200x1200/1893665536.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/86/39/43/1200x1200/1893665530.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/86/39/43/1200x1200/1893665533.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/86/39/43/1200x1200/1893665523.jpg']",5491165464831,05-02-2024,,,,48,40,,1,34,,,,,,5 o más,,,,,,1,,,,,,,,,,,,,,,,,,,,26,36,0,1937.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-3-ambientes-venta-colegiales-52974037.html,129000,0.0,-34.5727945,-58.445599,"https://maps.google.com/?q=-34.5727945,-58.445599","['https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/37/1200x1200/1896072335.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/37/1200x1200/1896072355.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/37/1200x1200/1896072332.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/37/1200x1200/1896072325.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/37/1200x1200/1896072375.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/37/1200x1200/1896072440.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/37/1200x1200/1896072362.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/40/37/1200x1200/1896072292.jpg']",5491136922474,24-01-2024,Contrafrente,Muy luminoso,N,59,57,3,1,En construcción,,,,,,1,,,,,,,,2,2,,,,,,,,,,,,,,,,,26,15,1,2186.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-monoambiente-divisible-con-52963348.html,100000,5000.0,-34.6005105,-58.3852866,"https://maps.google.com/?q=-34.6005105,-58.3852866","['https://imgar.zonapropcdn.com/avisos/1/00/52/96/33/48/1200x1200/1895768062.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/96/33/48/1200x1200/1895768052.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/96/33/48/1200x1200/1895768059.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/96/33/48/1200x1200/1895768064.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/96/33/48/1200x1200/1895768054.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/96/33/48/1200x1200/1895768056.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/96/33/48/1200x1200/1895768057.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/96/33/48/1200x1200/1895768061.jpg']",5491158504048,22-01-2024,Frente,,,38,34,,1,,,1,,,,1,,,,,,1,,4,,,,,,,,,,,,,,,,,,26,17,1,2631.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-dos-ambientes-c-balcon-contrafrente-52924821.html,69000,6500.0,-34.60506786923676,-58.45305053262945,"https://maps.google.com/?q=-34.60506786923676,-58.45305053262945","['https://imgar.zonapropcdn.com/avisos/1/00/52/92/48/21/1200x1200/1894997578.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/48/21/1200x1200/1894997564.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/48/21/1200x1200/1894997581.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/48/21/1200x1200/1894997566.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/48/21/1200x1200/1894997567.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/48/21/1200x1200/1894997568.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/48/21/1200x1200/1894997569.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/48/21/1200x1200/1894997577.jpg']",5491566527824,15-01-2024,Contrafrente,Luminoso,,36,36,2,1,45,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,1,1916.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-1-ambientes.-sanchez-de-bustamante-al-52883733.html,71600,,-34.5955076,-58.4127826,"https://maps.google.com/?q=-34.5955076,-58.4127826","['https://imgar.zonapropcdn.com/avisos/1/00/52/88/37/33/1200x1200/1894091886.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/37/33/1200x1200/1894178540.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/37/33/1200x1200/1894178539.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/37/33/1200x1200/1894091888.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/37/33/1200x1200/1894091882.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/37/33/1200x1200/1894091884.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/37/33/1200x1200/1894091883.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/37/33/1200x1200/1894091885.jpg']",5492216425194,11-01-2024,Frente,,,34,30,,1,En construcción,,,,,,,,,37,9,,1,,,,,,,,,,,,,,,,,,,,26,34,0,2105.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-ambientes.-loyola-al-100-52982531.html,130000,90000.0,-34.6000506,-58.4313961,"https://maps.google.com/?q=-34.6000506,-58.4313961","['https://imgar.zonapropcdn.com/avisos/1/00/52/98/25/31/1200x1200/1896261429.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/98/25/31/1200x1200/1896261431.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/98/25/31/1200x1200/1896261420.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/98/25/31/1200x1200/1896261423.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/98/25/31/1200x1200/1896261417.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/98/25/31/1200x1200/1896261426.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/98/25/31/1200x1200/1896261418.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/98/25/31/1200x1200/1896261424.jpg']",5491167265331,25-01-2024,Contrafrente,,E,41,38,2,1,7,,1,,Apto crédito,,,,,,9,,,,,,1,,,,,,,,,,,,,,,,27,14,1,3170.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-palermo-52862680.html,98500,35000.0,-34.5827007,-58.4482372,"https://maps.google.com/?q=-34.5827007,-58.4482372","['https://imgar.zonapropcdn.com/avisos/1/00/52/86/26/80/1200x1200/1893638129.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/26/80/1200x1200/1893638135.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/26/80/1200x1200/1893638128.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/26/80/1200x1200/1893638133.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/26/80/1200x1200/1893638132.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/26/80/1200x1200/1893638126.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/26/80/1200x1200/1893638125.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/26/80/1200x1200/1893638127.jpg']",5491131797700,06-02-2024,Frente,Muy luminoso,,40,40,,1,,,,,Apto crédito,,1,,,,,,1,,0,,,,,,,,,,,,,,,,,,26,36,0,2462.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-1-ambiente-en-venta-en-palermo-53033970.html,55000,5000.0,-34.5877575393042,-58.42350030229038,"https://maps.google.com/?q=-34.5877575393042,-58.42350030229038","['https://imgar.zonapropcdn.com/avisos/1/00/53/03/39/70/1200x1200/1897394939.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/39/70/1200x1200/1897394938.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/39/70/1200x1200/1897394937.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/39/70/1200x1200/1897394936.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/39/70/1200x1200/1897394935.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/39/70/1200x1200/1897394940.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/39/70/1200x1200/1897394941.jpg']",5491133985696,03-02-2024,,,,26,26,,1,50,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,27,5,5,2115.0
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-amplio-monoambiente-42-m-sup2--dividido-en-2amb-53032595.html,88000,30000.0,-34.59838209999999,-58.4428734,"https://maps.google.com/?q=-34.59838209999999,-58.4428734","['https://imgar.zonapropcdn.com/avisos/1/00/53/03/25/95/1200x1200/1897360532.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/25/95/1200x1200/1897360528.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/25/95/1200x1200/1897360530.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/25/95/1200x1200/1897360526.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/25/95/1200x1200/1897360531.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/25/95/1200x1200/1897360525.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/25/95/1200x1200/1897360529.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/53/03/25/95/1200x1200/1897360527.jpg']",5491166100424,02-02-2024,Frente,Muy luminoso,,42,40,,1,10,,,,,,,,,4,9,,1,,,,,,,,,,,,,,,,,,,,27,6,4,2095.0
