listing_url,asking_price_in_usd,expensas_in_ars,latitude,longitude,google_maps,photos,whatsapp,published_on,disposición,luminoso,orientación,superficietotal,superficiecubierta,ambientes,dormitorio,baño,antigüedad,aptoprofesional,cantidadplantas,superficiesemicubiertam²,dormitorios,baños,aptocrédito,parrilla,pileta,solarium,promotiondescription,toilette,ambiente,permitemascotas,departamentosporpiso,cantidadpisosenedificio,gimnasio,cochera,hidromasaje,usocomercial,cantidaddeascensores,accesoparapersonasconmovilidadreducida,frentedelterrenomts,largodelterrenomts,coberturacochera,cantidaddedepartamentos,cantidaddecocheras,cantidaddelocalescomerciales,cantidaddeoficinas,saladejuegos,cocheras,estadodelinmueble,categoríadeledificio,estadodeledificio,etapa,tipoedificio,permitemenoresde12,cantidaddormitorios
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-ideal-renta-temporaria-my-soho-52325053.html,125000,38000.0,-34.5953266,-58.4403884,"https://maps.google.com/?q=-34.5953266,-58.4403884","['https://imgar.zonapropcdn.com/avisos/1/00/52/32/50/53/1200x1200/1881166699.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/32/50/53/1200x1200/1881166684.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/32/50/53/1200x1200/1881166682.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/32/50/53/1200x1200/1881166704.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/32/50/53/1200x1200/1881166701.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/32/50/53/1200x1200/1881166697.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/32/50/53/1200x1200/1881166702.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/32/50/53/1200x1200/1881166705.jpg']",5491166025272,28-11-2023,Frente,Muy luminoso,NE,40,36,,,1,,,1,0,,,Apto crédito,,,,,,1,,,,,1,,,,,,,Cubierta,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-colegiales-2-ambientes-en-venta-49019158.html,85000,24000.0,-34.5786596,-58.4598741,"https://maps.google.com/?q=-34.5786596,-58.4598741","['https://imgar.zonapropcdn.com/avisos/1/00/49/01/91/58/1200x1200/1792814482.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/49/01/91/58/1200x1200/1792814480.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/01/91/58/1200x1200/1792814481.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/01/91/58/1200x1200/1792814478.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/01/91/58/1200x1200/1792814485.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/01/91/58/1200x1200/1792814479.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/01/91/58/1200x1200/1792814477.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/01/91/58/1200x1200/1792814486.jpg']",5491155811313,30-11-2023,Frente,,,41,37,2,1,1,5,,,,,,Apto crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-velasco-1070-venta-ambiente-de-categoria-en-piso-alto-52791137.html,84900,21000.0,-34.5933494,-58.441642,"https://maps.google.com/?q=-34.5933494,-58.441642","['https://imgar.zonapropcdn.com/avisos/1/00/52/79/11/37/1200x1200/1892034830.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/11/37/1200x1200/1892034831.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/11/37/1200x1200/1892034826.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/11/37/1200x1200/1892034829.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/11/37/1200x1200/1892034827.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/11/37/1200x1200/1892034832.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/11/37/1200x1200/1892034828.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/11/37/1200x1200/1892034825.jpg']",5491145506247,15-12-2023,Frente,Muy luminoso,N,37,33,,,1,4,,1,,,,Apto crédito,,,,,,1,,4,8,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-ambientes-al-frente-con-balcon-corrido.-52027836.html,62500,21000.0,-34.60138300000001,-58.4542447,"https://maps.google.com/?q=-34.60138300000001,-58.4542447","['https://imgar.zonapropcdn.com/avisos/1/00/52/02/78/36/1200x1200/1877039249.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/02/78/36/1200x1200/1874396436.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/02/78/36/1200x1200/1874396430.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/02/78/36/1200x1200/1877039248.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/02/78/36/1200x1200/1877039251.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/02/78/36/1200x1200/1874396423.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/02/78/36/1200x1200/1874396424.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/02/78/36/1200x1200/1877039250.jpg']",5491167838801,14-11-2023,Frente,Muy luminoso,,48,40,2,1,1,60,,,,,,,,,,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-semipiso-zona-serrano-oportunidad!-52929334.html,65000,,-34.5971307,-58.4433659,"https://maps.google.com/?q=-34.5971307,-58.4433659","['https://imgar.zonapropcdn.com/avisos/1/00/52/92/93/34/1200x1200/1895091022.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/93/34/1200x1200/1895091026.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/93/34/1200x1200/1895091027.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/93/34/1200x1200/1895091020.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/93/34/1200x1200/1895091025.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/93/34/1200x1200/1895091021.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/93/34/1200x1200/1895091024.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/92/93/34/1200x1200/1895091023.jpg']",5491125665953,29-01-2024,Frente,Muy luminoso,N,45,38,2,1,1,70,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-emprendimiento-araoz-y-jufre-52645931.html,82500,0.0,-34.5947209,-58.4442897,"https://maps.google.com/?q=-34.5947209,-58.4442897","['https://imgar.zonapropcdn.com/avisos/1/00/52/64/59/31/1200x1200/1888506604.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/64/59/31/1200x1200/1888506616.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/64/59/31/1200x1200/1888506621.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/64/59/31/1200x1200/1888506611.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/64/59/31/1200x1200/1888506603.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/64/59/31/1200x1200/1888506618.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/64/59/31/1200x1200/1888506610.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/64/59/31/1200x1200/1888506620.jpg']",5491128606351,13-11-2023,Frente,,,36,35,2,,1,,,5 o más,1,,,Apto crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-zapata-al-100-4to-piso-a-con-52880610.html,130000,0.0,-34.5756005,-58.4383594,"https://maps.google.com/?q=-34.5756005,-58.4383594","['https://imgar.zonapropcdn.com/avisos/1/00/52/88/06/10/1200x1200/1894020098.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/06/10/1200x1200/1894020088.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/06/10/1200x1200/1894020100.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/06/10/1200x1200/1894020087.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/06/10/1200x1200/1894020096.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/06/10/1200x1200/1894020092.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/06/10/1200x1200/1894020090.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/88/06/10/1200x1200/1894020089.jpg']",5491141829490,24-01-2024,Frente,Muy luminoso,NE,51,46,2,1,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-soldado-de-la-independencia-900-palermo-capital-49149246.html,98000,20000.0,-34.56641311438272,-58.436344261338206,"https://maps.google.com/?q=-34.56641311438272,-58.436344261338206","['https://imgar.zonapropcdn.com/avisos/1/00/49/14/92/46/1200x1200/1811111858.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/49/14/92/46/1200x1200/1811111852.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/14/92/46/1200x1200/1811111844.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/14/92/46/1200x1200/1811111864.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/14/92/46/1200x1200/1811111855.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/14/92/46/1200x1200/1811111847.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/14/92/46/1200x1200/1811111851.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/14/92/46/1200x1200/1811111860.jpg']",5491161907260,17-10-2023,Frente,,,38,33,,1,1,35,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-3-amb-en-venta-en-palermo-a.-j.-carranza-al-52993191.html,125000,10522.0,-34.57737045683706,-58.43239635240026,"https://maps.google.com/?q=-34.57737045683706,-58.43239635240026","['https://imgar.zonapropcdn.com/avisos/1/00/52/99/31/91/1200x1200/1896495067.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/31/91/1200x1200/1896495069.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/31/91/1200x1200/1896495058.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/31/91/1200x1200/1896495065.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/31/91/1200x1200/1896495060.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/31/91/1200x1200/1896495062.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/31/91/1200x1200/1896495059.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/99/31/91/1200x1200/1896495063.jpg']",,26-01-2024,Frente,,O,58,58,3,,1,,,,,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-hermoso-departamento-3-ambientes-con-balcon!-super-52833896.html,115000,50000.0,-34.5780981,-58.454206,"https://maps.google.com/?q=-34.5780981,-58.454206","['https://imgar.zonapropcdn.com/avisos/1/00/52/83/38/96/1200x1200/1893035010.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/83/38/96/1200x1200/1893034991.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/83/38/96/1200x1200/1893035000.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/83/38/96/1200x1200/1893035006.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/83/38/96/1200x1200/1893034997.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/83/38/96/1200x1200/1893034994.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/83/38/96/1200x1200/1893034992.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/83/38/96/1200x1200/1893034995.jpg']",,27-12-2023,Frente,,N,63,53,3,,1,50,,,,2,,,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-amplio-ambiente-luminoso-vista-abierta.-52159620.html,120000,20000.0,-34.5743087,-58.43345769999999,"https://maps.google.com/?q=-34.5743087,-58.43345769999999","['https://imgar.zonapropcdn.com/avisos/resize/1/00/52/15/96/20/1200x1200/1877501032.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/15/96/20/1200x1200/1877501047.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/15/96/20/1200x1200/1877501034.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/15/96/20/1200x1200/1877501035.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/15/96/20/1200x1200/1877501024.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/15/96/20/1200x1200/1877501029.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/15/96/20/1200x1200/1877501025.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/15/96/20/1200x1200/1877501042.jpg']",5491165547354,24-10-2023,Frente,Muy luminoso,N,34,34,,,1,8,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monoambiente-en-palermo-venta-52388566.html,110000,0.0,-34.5780655,-58.4265317,"https://maps.google.com/?q=-34.5780655,-58.4265317","['https://imgar.zonapropcdn.com/avisos/1/00/52/38/85/66/1200x1200/1886433530.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/38/85/66/1200x1200/1886433527.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/38/85/66/1200x1200/1886433532.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/38/85/66/1200x1200/1886433526.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/38/85/66/1200x1200/1886433531.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/38/85/66/1200x1200/1886433528.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/38/85/66/1200x1200/1886433529.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/38/85/66/1200x1200/1886433533.jpg']",5491160543010,26-10-2023,Frente,Muy luminoso,,42,35,,,1,,,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-lindisimo-dos-ambientes-balcon-al-frente-pileta.-45716376.html,110000,55000.0,-34.5749492852791,-58.4333944111145,"https://maps.google.com/?q=-34.5749492852791,-58.4333944111145","['https://imgar.zonapropcdn.com/avisos/1/00/45/71/63/76/1200x1200/1716944000.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/45/71/63/76/1200x1200/1716944007.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/45/71/63/76/1200x1200/1716944003.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/45/71/63/76/1200x1200/1716944006.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/45/71/63/76/1200x1200/1716944005.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/45/71/63/76/1200x1200/1716944001.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/45/71/63/76/1200x1200/1716944002.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/45/71/63/76/1200x1200/1716944004.jpg']",5491160194657,26-01-2024,Frente,Muy luminoso,NE,41,34,2,1,1,15,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-muy-buen-tres-ambientes-en-linda-zona-de-palermo-52592743.html,120000,28000.0,-34.588596,-58.42183279999999,"https://maps.google.com/?q=-34.588596,-58.42183279999999","['https://imgar.zonapropcdn.com/avisos/1/00/52/59/27/43/1200x1200/1887246759.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/59/27/43/1200x1200/1887246768.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/59/27/43/1200x1200/1887246766.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/59/27/43/1200x1200/1887246769.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/59/27/43/1200x1200/1887246767.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/59/27/43/1200x1200/1887246770.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/59/27/43/1200x1200/1887246760.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/59/27/43/1200x1200/1887246761.jpg']",5491156173939,29-12-2023,Frente,Muy luminoso,,58,56,3,,1,40,,,,2,,,,,,,,,,5,9,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin--al-frente-con-balcon-y-parrilla-muy-luminoso-51109584.html,94000,19500.0,-34.5939847,-58.4436769,"https://maps.google.com/?q=-34.5939847,-58.4436769","['https://imgar.zonapropcdn.com/avisos/1/00/51/10/95/84/1200x1200/1854040037.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/10/95/84/1200x1200/1854040039.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/10/95/84/1200x1200/1854040026.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/10/95/84/1200x1200/1854040028.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/10/95/84/1200x1200/1854040029.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/10/95/84/1200x1200/1878519865.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/10/95/84/1200x1200/1854040035.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/10/95/84/1200x1200/1854040025.jpg']",5491140796861,25-10-2023,Frente,,,41,36,2,1,,,,,,,2,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monoambiente-con-balcon-en-venta.-villa-crespo-51294732.html,75000,,-34.592411,-58.443956000000014,"https://maps.google.com/?q=-34.592411,-58.443956000000014","['https://imgar.zonapropcdn.com/avisos/1/00/51/29/47/32/1200x1200/1858268593.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/29/47/32/1200x1200/1858268594.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/29/47/32/1200x1200/1858268591.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/29/47/32/1200x1200/1858268596.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/29/47/32/1200x1200/1858268592.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/29/47/32/1200x1200/1858268595.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/29/47/32/1200x1200/1858268590.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/29/47/32/1200x1200/1858268597.jpg']",5491155867115,26-12-2023,Frente,Luminoso,SO,35,33,,,1,8,,1,,,,,,,,,,1,,4,8,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-monoambiente.-roseti-al-700-51456472.html,85000,16000.0,-34.5831915,-58.4530431,"https://maps.google.com/?q=-34.5831915,-58.4530431","['https://imgar.zonapropcdn.com/avisos/1/00/51/45/64/72/1200x1200/1861732001.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/45/64/72/1200x1200/1861731999.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/45/64/72/1200x1200/1861731998.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/45/64/72/1200x1200/1861732000.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/45/64/72/1200x1200/1861731997.jpg']",5491149512000,18-09-2023,Frente,,,38,35,,,1,10,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-scalabrini-ortiz-al-3600-2-piso-al-frente-2-amb.-con-47371355.html,125000,,No se encontró la latitud,No se encontró la longitud,"https://maps.google.com/?q=No se encontró la latitud,No se encontró la longitud","['https://imgar.zonapropcdn.com/avisos/resize/1/00/47/37/13/55/1200x1200/1755257137.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/47/37/13/55/1200x1200/1755257133.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/47/37/13/55/1200x1200/1755257157.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/47/37/13/55/1200x1200/1755257147.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/47/37/13/55/1200x1200/1755257134.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/47/37/13/55/1200x1200/1755257135.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/47/37/13/55/1200x1200/1755257156.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/47/37/13/55/1200x1200/1755257136.jpg']",,15-12-2023,Frente,Muy luminoso,,49,49,2,1,1,40,,,,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-colegiales-50439969.html,110000,20000.0,-34.5799865,-58.4518181,"https://maps.google.com/?q=-34.5799865,-58.4518181","['https://imgar.zonapropcdn.com/avisos/1/00/50/43/99/69/1200x1200/1833318673.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/50/43/99/69/1200x1200/1833339725.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/43/99/69/1200x1200/1833318667.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/43/99/69/1200x1200/1833339703.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/43/99/69/1200x1200/1833339694.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/43/99/69/1200x1200/1833318668.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/43/99/69/1200x1200/1833339695.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/43/99/69/1200x1200/1833339692.jpg']",,07-08-2023,Frente,Muy luminoso,,49,49,2,1,1,10,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-ambientes-semipiso-48408122.html,75000,7000.0,-34.6012946,-58.4425842,"https://maps.google.com/?q=-34.6012946,-58.4425842","['https://imgar.zonapropcdn.com/avisos/resize/1/00/48/40/81/22/1200x1200/1781988317.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/48/40/81/22/1200x1200/1781988331.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/48/40/81/22/1200x1200/1781988318.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/48/40/81/22/1200x1200/1781988321.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/48/40/81/22/1200x1200/1781988325.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/48/40/81/22/1200x1200/1781988330.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/48/40/81/22/1200x1200/1781988327.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/48/40/81/22/1200x1200/1781988328.jpg']",5491122757533,18-10-2023,Frente,Muy luminoso,,39,34,2,1,1,55,,,,,,Apto crédito,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-monoambiente-divisible-al-frente-lot-palermo-51561531.html,115000,10000.0,-34.573474477516605,-58.4402622315734,"https://maps.google.com/?q=-34.573474477516605,-58.4402622315734","['https://imgar.zonapropcdn.com/avisos/resize/1/00/51/56/15/31/1200x1200/1864012488.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/51/56/15/31/1200x1200/1864012494.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/51/56/15/31/1200x1200/1864012490.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/51/56/15/31/1200x1200/1864012485.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/51/56/15/31/1200x1200/1864012495.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/51/56/15/31/1200x1200/1864012487.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/51/56/15/31/1200x1200/1864012491.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/51/56/15/31/1200x1200/1864012484.jpg']",5491131624081,06-10-2023,Frente,Muy luminoso,SO,40,40,,,1,5,,,,,,,,,,,,1,,2,11,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-colegiales-49358166.html,129000,25000.0,-34.5801076,-58.4504002,"https://maps.google.com/?q=-34.5801076,-58.4504002","['https://imgar.zonapropcdn.com/avisos/1/00/49/35/81/66/1200x1200/1799911208.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/49/35/81/66/1200x1200/1799911203.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/35/81/66/1200x1200/1799911204.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/35/81/66/1200x1200/1799911211.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/35/81/66/1200x1200/1799911212.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/35/81/66/1200x1200/1799911206.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/35/81/66/1200x1200/1799911198.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/35/81/66/1200x1200/1799911202.jpg']",5491131254029,25-01-2024,Frente,,,54,54,3,,1,35,,1,0,2,,Apto crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-pozo-palermo-52763915.html,108840,,-34.5747622,-58.4395117,"https://maps.google.com/?q=-34.5747622,-58.4395117","['https://imgar.zonapropcdn.com/avisos/1/00/52/76/39/15/1200x1200/1895926281.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/76/39/15/1200x1200/1895925388.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/76/39/15/1200x1200/1895925389.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/76/39/15/1200x1200/1895926277.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/76/39/15/1200x1200/1895926279.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/76/39/15/1200x1200/1895925387.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/76/39/15/1200x1200/1895926278.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/76/39/15/1200x1200/1895926280.jpg']",5491163728189,23-01-2024,Frente,,,43,43,2,1,1,,,,43,,,,,,,,1,,,3,9,,,,,,,,,,,,,,,,,,,,,,
